회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),비유동부채 (*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원),매출채권(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),계약자산(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),장기차입금(*)(IFRS연결)(천원),사채(*)(IFRS연결)(천원),매입채무(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원),무형자산(*)(IFRS연결)(천원),선수금(*)(IFRS연결)(천원),자본금(*)(IFRS연결)(천원)
(주)동원에프앤비,049770,2013/12,"914,931,543","487,875,072","427,056,471","485,135,260","298,457,653","189,417,419","29,373,415","155,537,766","236,586,781",,"70,575,874","39,105,170","110,000,000","102,683,471","359,747,815","10,701,481","3,660,699","19,295,620"
(주)동원에프앤비,049770,2014/12,"897,092,470","418,451,432","478,641,038","460,516,835","243,277,595","175,173,837","28,324,679","165,064,160","229,824,181",,"39,347,798","32,927,680","110,000,000","99,065,134","365,260,297","11,139,630","3,201,138","19,295,620"
(주)동원에프앤비,049770,2015/12,"952,430,434","430,238,781","522,191,654","459,956,172","269,562,971","160,675,810","35,382,124","160,806,020","257,269,405",,"46,378,657","21,000,000","110,000,000","107,029,509","381,458,756","12,265,865","3,454,694","19,295,620"
(주)동원에프앤비,049770,2016/12,"1,092,285,976","531,684,238","560,601,738","575,584,588","451,722,728","79,961,509","68,398,416","205,968,421","288,084,258",,"33,297,499","48,980,400",0,"168,835,574","388,027,363","14,736,929","6,812,127","19,295,620"
(주)동원에프앤비,049770,2017/12,"1,369,136,235","775,886,932","593,249,304","629,085,858","403,404,739","372,482,193","65,034,512","237,842,586","303,940,179",,"67,446,634","183,716,667","150,000,000","168,069,306","484,207,383","14,763,069","7,889,117","19,295,620"
(주)동원에프앤비,049770,2018/12,"1,403,607,395","771,112,716","632,494,679","631,378,488","341,717,730","429,394,986","23,331,854","236,112,051","349,421,248",0,"49,153,118","217,350,000","174,601,840","120,776,900","542,192,910","19,870,692","4,557,395","19,295,620"
(주)동원에프앤비,049770,2019/12,"1,573,514,559","892,304,611","681,209,948","678,973,601","516,422,344","375,882,267","36,704,065","263,594,130","355,915,350",0,"66,100,000","135,400,000","204,538,271","139,157,288","676,690,876","19,387,184","10,188,753","19,295,620"
(주)동원에프앤비,049770,2020/12,"1,683,934,673","936,989,278","746,945,394","701,781,740","449,862,161","487,127,117","46,783,335","264,956,220","331,188,348",0,"75,000,000","196,366,667","240,000,000","135,038,150","690,359,333","24,075,841","13,339,118","19,295,620"
(주)동원에프앤비,049770,2021/12,"1,935,684,196","1,136,863,167","798,821,029","920,692,680","691,315,434","445,547,733","75,756,311","269,166,195","398,607,403",0,"133,478,710","219,500,000","170,000,000","180,776,667","699,856,145","27,105,887","15,118,528","19,295,620"
(주)동원에프앤비,049770,2022/12,"2,071,710,811","1,187,905,520","883,805,291","1,037,730,320","840,646,719","347,258,802","99,819,596","329,343,950","546,039,976",0,"157,000,000","187,666,667","110,000,000","326,873,367","695,473,115","29,376,664","15,867,688","19,295,620"
(주)동원에프앤비,049770,2023/12,"2,206,146,539","1,232,947,132","973,199,406","1,148,447,671","960,413,634","272,533,499","137,668,503","357,961,554","485,568,427",0,"235,961,480","39,333,333","183,436,634","306,165,201","728,080,463","25,290,376","16,640,365","19,295,620"
(주)동원에프앤비,049770,2024/12,"2,145,670,270","1,062,749,167","1,082,921,103","1,029,931,150","881,492,713","181,256,454","51,248,702","354,952,355","549,501,863",0,"273,808,000","31,500,000","86,555,361","244,881,817","766,761,369","41,393,073","17,051,413","19,295,620"
(주)동인기연,111380,2023/12,"217,309,009","84,551,636","132,757,373","110,409,839","68,534,456","16,017,180","9,259,849","49,109,622","48,643,586",0,"40,705,406","949,153",0,"13,540,398","80,670,330","3,537,293","2,186,854","612,800"
(주)동인기연,111380,2024/12,"292,407,975","143,110,185","149,297,790","157,504,617","106,455,471","36,654,714","28,220,458","64,514,470","57,355,625",0,"72,645,377","542,372","15,000,000","15,289,038","94,322,805","4,479,161","2,317,289","612,800"
(주)동인기연,111380,2025/12,"301,445,840","148,972,107","152,473,733","148,134,561","91,361,921","57,610,186","23,984,745","59,044,597","58,857,463",0,"56,527,351","18,375,000","15,000,000","16,446,928","100,088,000","4,070,006","2,439,121","612,800"
(주)두산,000150,2013/12,"31,166,041,855","22,108,058,426","9,057,983,430","12,309,322,279","11,815,346,585","10,292,711,840","1,258,449,802","4,533,920,190","2,591,618,312",,"2,690,508,680","4,603,546,946","3,395,405,390","2,428,753,484","8,659,968,197","2,322,248,070",0,"132,894,150"
(주)두산,000150,2014/12,"31,369,299,869","22,466,959,131","8,902,340,738","12,276,982,613","12,648,269,449","9,818,689,682","1,691,010,039","4,325,055,569","2,849,179,548",,"3,373,303,138","3,939,559,536","3,418,741,449","2,941,892,947","8,583,527,195","2,366,498,519",0,"134,838,235"
(주)두산,000150,2015/12,"31,556,310,459","23,162,784,821","8,393,525,638","12,323,751,612","14,279,681,899","8,883,102,921","2,332,606,038","4,666,422,313","2,752,318,041",,"4,616,776,181","3,715,287,734","2,797,454,103","2,535,918,603","8,796,055,297","2,338,222,342",0,"134,838,235"
(주)두산,000150,2016/12,"28,664,805,143","20,763,947,018","7,900,858,125","10,768,750,104","13,440,314,392","7,323,632,626","2,016,275,130","3,931,187,773","2,145,767,372",,"3,848,111,193","2,887,176,774","2,087,400,114","2,792,736,492","8,077,041,607","2,379,510,593",0,"134,838,235"
(주)두산,000150,2017/12,"28,736,478,478","21,221,322,636","7,515,155,843","10,835,444,843","13,784,876,150","7,436,446,486","2,344,600,297","3,699,785,949","2,351,625,600",0,"4,349,942,596","2,280,606,145","2,878,122,091","3,240,711,138","8,198,814,853","2,347,410,934",0,"134,845,735"
(주)두산,000150,2018/12,"28,875,573,073","21,827,135,227","7,048,437,845","11,581,185,619","13,334,383,547","8,492,751,680","2,456,189,370","3,849,019,529","2,608,021,732",0,"3,187,563,078","3,667,600,341","2,502,807,609","3,545,732,233","7,768,328,605","2,451,009,744",0,"134,845,735"
(주)두산,000150,2019/12,"29,134,709,610","22,531,061,298","6,603,648,312","11,008,912,807","16,306,253,371","6,224,807,927","1,840,833,889","3,778,474,218","2,681,748,261",0,"4,614,068,043","2,258,813,692","1,133,832,948","3,089,735,337","7,953,359,055","2,671,467,872",0,"123,738,105"
(주)두산,000150,2020/12,"30,117,622,956","22,408,094,226","7,709,528,730","12,598,323,857","15,808,245,254","6,599,848,972","2,707,378,621","3,452,472,445","2,421,951,528",0,"6,295,837,988","1,195,457,964","2,133,792,638","2,404,379,345","6,982,497,958","2,579,790,407",0,"123,738,105"
(주)두산,000150,2021/12,"26,009,852,172","17,512,799,235","8,497,052,937","9,895,281,692","12,006,449,216","5,506,350,019","2,235,362,001","1,423,472,123","2,027,873,938",0,"4,725,060,884","1,520,833,920","1,139,453,850","2,029,122,718","5,963,449,229","2,652,197,910",0,"123,738,105"
(주)두산,000150,2022/12,"26,315,352,623","16,017,536,857","10,297,815,766","9,526,315,385","9,478,485,386","6,539,051,471","2,074,186,432","2,093,965,000","2,756,671,475",0,"1,862,739,580","3,207,531,330","533,982,294","2,692,983,818","6,273,316,149","2,825,588,550",0,"123,738,105"
(주)두산,000150,2023/12,"28,286,808,652","17,080,070,106","11,206,738,546","11,446,327,758","11,438,852,162","5,641,217,944","3,539,166,947","1,885,842,000","2,927,119,509",0,"1,717,485,527","2,308,651,666","626,630,070","2,694,052,387","6,509,435,168","2,998,615,170",0,"123,738,105"
(주)두산,000150,2024/12,"30,143,063,000","18,253,581,000","11,889,482,000","11,912,646,000","11,024,159,000","7,229,422,000","3,704,064,000","1,835,291,000","3,136,392,000",0,"3,081,139,000","3,313,751,000","1,089,111,000","2,495,055,000","7,012,548,000","3,297,950,000",0,"123,738,000"
(주)두산,000150,2025/12,"32,927,788,000","20,693,467,000","12,234,321,000","14,193,308,000","13,754,410,000","6,939,057,000","4,927,903,000","2,410,865,000","3,010,513,000",0,"3,985,915,000","3,006,459,000","642,579,000","3,537,318,000","7,109,517,000","3,411,984,000",0,"123,738,000"
(주)두올,016740,2016/12,"220,602,297","98,904,760","121,697,537","126,385,951","82,553,863","16,350,897","10,327,721","73,193,538","31,628,900",,"28,956,864","5,110,998",0,"38,381,069","55,893,401","2,016,166","18,724","45,589,965"
(주)두올,016740,2017/12,"326,289,225","172,042,724","154,246,501","169,812,525","104,483,965","67,558,759","27,811,860","89,758,027","47,992,250",,"21,680,185","25,347,178","4,861,150","56,424,287","89,007,405","34,803,008","19,450","55,589,965"
(주)두올,016740,2018/12,"346,631,230","182,673,023","163,958,207","181,999,128","132,241,365","50,431,658","32,589,040","94,429,740","46,853,693",0,"32,795,992","15,354,684",0,0,"86,884,012","32,725,930","32,858","82,666,700"
(주)두올,016740,2019/12,"364,345,053","187,265,017","177,080,036","198,015,642","153,777,415","33,487,602","39,346,205","90,507,420","54,702,127",0,"45,613,295","1,044,083",0,"59,355,679","90,323,671","31,740,298","14,909","82,666,700"
(주)두올,016740,2020/12,"405,736,363","222,317,127","183,419,236","243,317,278","158,355,572","63,961,555","42,416,207","92,273,662","54,831,444",0,"52,670,867","5,986,503","30,000,000","60,408,711","92,087,948","30,212,119","256,138","82,666,700"
(주)두올,016740,2021/12,"424,141,555","226,828,876","197,312,679","257,977,680","148,960,019","77,868,857","62,693,124","82,918,139","67,928,165",0,"50,094,536","4,917,225","30,000,000","59,016,943","85,346,022","28,325,801","422,165","82,666,700"
(주)두올,016740,2022/12,"462,171,290","263,998,120","198,173,170","296,934,613","213,171,948","50,826,173","43,935,503","103,091,802","83,804,300",0,"50,319,502","3,366,560",0,"88,281,953","81,839,767","26,386,771","1,307,629","82,666,700"
(주)두올,016740,2023/12,"477,089,682","261,501,986","215,587,696","313,208,286","199,738,112","61,763,874","42,816,509","136,452,419","92,681,794",0,"55,818,275","2,558,942",0,"84,941,206","80,259,125","25,598,293","356,353","82,666,700"
(주)두올,016740,2024/12,"514,202,252","273,790,727","240,411,525","350,942,024","229,392,239","44,398,488","71,345,012","142,028,794","105,823,806",0,"51,442,282","1,172,404",0,"101,066,090","89,545,853","29,719,487","896,469","81,229,018"
(주)두올,016740,2025/12,"549,395,676","270,098,952","279,296,724","355,452,609","218,883,119","51,215,833","78,402,941","128,665,554","123,379,614",0,"48,454,536","487,529",0,"89,053,336","101,211,707","28,823,443","4,767,949","81,229,018"
(주)드림텍,192650,2019/12,"377,121,831","155,995,033","221,126,798","158,733,889","138,908,625","17,086,409","16,869,017","48,574,776","52,279,771",0,"68,137,340","15,300,000",0,"38,092,708","172,188,747","4,238,239","727,087","6,106,512"
(주)드림텍,192650,2020/12,"604,275,055","302,024,085","302,250,970","261,618,204","276,834,424","25,189,661","20,770,164","121,608,483","101,214,084",0,"89,631,539","21,300,000",0,"131,721,818","264,049,089","18,415,636","1,696,971","6,659,754"
(주)드림텍,192650,2021/12,"732,979,091","344,213,371","388,765,720","392,828,444","333,554,887","10,658,484","80,381,615","122,190,858","173,134,499",0,"114,371,251","7,745,300",0,"144,751,585","254,639,943","15,265,136","1,279,931","6,670,736"
