회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출총이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),이자비용(IFRS연결)(천원)
이화산업(주),000760,2025/12,"46,255,096","35,924,316","10,330,780","-164,064","-846,599","-2,135,260","1,143,118"
인지컨트롤스(주),023800,2013/12,"546,644,401","496,936,228","49,708,173","9,599,531","-2,712,190","-2,521,046","3,542,562"
인지컨트롤스(주),023800,2014/12,"593,348,370","536,234,579","57,113,791","9,908,953","3,051,528","741,793","4,367,287"
인지컨트롤스(주),023800,2015/12,"659,496,346","591,870,957","67,625,389","18,220,305","11,957,741","8,714,718","3,883,218"
인지컨트롤스(주),023800,2016/12,"623,987,469","547,113,828","76,873,641","18,370,073","14,828,637","11,542,486","3,948,521"
인지컨트롤스(주),023800,2017/12,"540,854,543","486,136,594","54,717,949","4,993,555","3,790,647","-930,762","4,179,550"
인지컨트롤스(주),023800,2018/12,"504,149,220","447,181,381","56,967,839","11,088,639","4,756,760","984,498","5,333,148"
인지컨트롤스(주),023800,2019/12,"494,157,939","437,302,488","56,855,451","5,594,454","-7,876,769","-7,814,201","6,552,809"
인지컨트롤스(주),023800,2020/12,"458,654,121","411,942,452","46,711,669","-2,884,750","311,496","-2,665,891","5,288,633"
인지컨트롤스(주),023800,2021/12,"484,855,609","431,930,825","52,924,784","2,018,548","3,014,188","2,392,417","4,834,407"
인지컨트롤스(주),023800,2022/12,"570,020,850","491,661,899","78,358,952","17,050,734","14,127,082","11,707,605","8,278,325"
인지컨트롤스(주),023800,2023/12,"634,018,251","551,372,814","82,645,437","20,925,835","18,316,744","13,037,786","13,847,325"
인지컨트롤스(주),023800,2024/12,"649,271,486","562,160,272","87,111,213","26,396,954","13,099,569","9,127,466","14,615,192"
인지컨트롤스(주),023800,2025/12,"717,902,449","613,447,107","104,455,342","39,636,245","30,841,264","17,734,727","11,643,620"
인천도시가스(주),034590,2013/12,,,,,,,
인천도시가스(주),034590,2014/12,,,,,,,
인천도시가스(주),034590,2015/12,,,,,,,
인천도시가스(주),034590,2016/12,,,,,,,
인천도시가스(주),034590,2017/12,,,,,,,
인천도시가스(주),034590,2018/12,"584,435,277","512,294,886","72,140,391","17,960,192","20,724,680","16,123,899","359,353"
인천도시가스(주),034590,2019/12,"573,464,485","504,193,068","69,271,417","11,958,359","13,960,427","10,707,999","1,254,711"
인천도시가스(주),034590,2020/12,"504,491,710","435,713,377","68,778,333","10,771,513","14,992,538","11,385,368","852,536"
인천도시가스(주),034590,2021/12,"504,206,281","442,296,971","61,909,310","3,200,366","4,871,246","3,713,335","681,014"
인천도시가스(주),034590,2022/12,"728,489,448","660,082,579","68,406,869","8,050,415","14,549,230","12,184,263","662,450"
인천도시가스(주),034590,2023/12,,,,,,,
인천도시가스(주),034590,2024/12,,,,,,,
인천도시가스(주),034590,2025/12,,,,,,,
인터지스(주),129260,2013/12,"524,179,328","487,850,787","36,328,541","17,714,578","-12,386,691","-12,081,595","7,679,114"
인터지스(주),129260,2014/12,"577,476,511","529,521,059","47,955,452","28,704,550","2,773,640","3,611,678","7,338,897"
인터지스(주),129260,2015/12,"599,512,015","550,229,958","49,282,057","29,278,951","19,569,975","13,165,320","6,352,410"
인터지스(주),129260,2016/12,"465,397,240","433,512,465","31,884,776","10,729,023","8,312,270","7,372,879","6,823,867"
인터지스(주),129260,2017/12,"501,965,188","465,391,518","36,573,670","14,905,238","7,184,815","5,912,756","7,382,371"
인터지스(주),129260,2018/12,"492,443,106","458,956,404","33,486,702","9,421,393","-12,217,322","-14,134,691","6,226,748"
인터지스(주),129260,2019/12,"478,169,277","443,406,113","34,763,164","6,479,330","-49,744,055","-44,027,325","7,460,668"
인터지스(주),129260,2020/12,"458,316,826","428,161,955","30,154,871","7,656,359","7,533,413","4,606,477","5,793,211"
인터지스(주),129260,2021/12,"588,882,040","548,200,133","40,681,907","19,994,090","20,426,390","13,786,427","3,251,996"
인터지스(주),129260,2022/12,"719,983,673","660,922,338","59,061,335","35,409,146","35,192,694","31,320,677","3,628,180"
인터지스(주),129260,2023/12,"611,639,434","563,035,940","48,603,493","23,029,106","17,258,740","13,971,344","4,405,087"
인터지스(주),129260,2024/12,"701,171,842","649,668,989","51,502,853","23,864,084","20,516,914","14,688,311","4,048,061"
인터지스(주),129260,2025/12,"708,978,717","659,087,879","49,890,838","19,761,451","14,525,104","10,488,698","3,563,138"
일동제약(주),249420,2016/12,"201,343,779","104,047,573","97,296,207","14,792,365","14,014,236","12,578,693","1,723,907"
일동제약(주),249420,2017/12,"460,650,815","234,420,524","226,230,291","25,360,864","20,421,927","19,841,042","3,751,300"
일동제약(주),249420,2018/12,"503,907,355","248,752,318","255,155,037","28,343,243","16,438,184","12,720,690","3,587,788"
일동제약(주),249420,2019/12,"517,467,682","285,112,117","232,355,565","-1,372,528","-22,634,423","-13,443,583","5,225,985"
일동제약(주),249420,2020/12,"561,845,100","323,431,207","238,413,893","6,632,844","-9,724,055","-13,019,160","4,669,466"
일동제약(주),249420,2021/12,"560,131,626","340,693,101","219,438,525","-55,535,279","-141,205,041","-100,968,469","10,556,461"
일동제약(주),249420,2022/12,"637,714,490","401,371,108","236,343,382","-73,481,142","-119,823,396","-142,169,550","9,787,843"
일동제약(주),249420,2023/12,"600,757,840","386,911,845","213,845,995","-53,943,620","-94,272,733","-80,961,049","14,724,607"
일동제약(주),249420,2024/12,"614,940,883","381,482,183","233,458,699","13,118,781","-10,691,826","-12,401,687","15,938,356"
일동제약(주),249420,2025/12,"566,933,738","347,180,124","219,753,614","19,476,875","31,753,127","23,697,717","12,173,266"
일동홀딩스(주),000230,2013/12,"395,231,104","192,233,236","202,997,868","23,803,540","14,657,118","6,740,360","5,998,468"
일동홀딩스(주),000230,2014/12,"417,517,499","211,574,231","205,943,268","14,462,106","9,492,125","11,934,652","6,951,655"
일동홀딩스(주),000230,2015/12,"476,385,097","239,740,439","236,644,658","23,726,627","22,272,050","21,330,674","5,350,614"
일동홀딩스(주),000230,2016/12,"40,771,269","23,085,104","17,686,165","-3,510,380","-4,551,657","266,191,062","1,508,632"
일동홀딩스(주),000230,2017/12,"41,070,663","22,904,587","18,166,077","1,291,180","-174,760","23,145","2,118,624"
일동홀딩스(주),000230,2018/12,"47,050,031","27,036,070","20,013,961","-674,507","-2,943,884","-3,831,883","2,287,487"
일동홀딩스(주),000230,2019/12,"292,221,432","176,497,806","115,723,627","-23,796,281","-47,273,318","-39,954,888","4,596,844"
일동홀딩스(주),000230,2020/12,"596,468,914","349,875,965","246,592,948","-9,214,716","-28,407,852","-31,271,398","6,646,671"
일동홀딩스(주),000230,2021/12,"592,374,546","371,540,235","220,834,311","-82,843,702","-176,529,334","-134,695,952","15,123,370"
일동홀딩스(주),000230,2022/12,"675,539,717","436,410,101","239,129,616","-98,410,983","-172,950,440","-194,503,504","17,225,381"
일동홀딩스(주),000230,2023/12,"638,447,518","426,209,711","212,237,806","-79,561,776","-132,076,824","-118,787,165","30,095,656"
일동홀딩스(주),000230,2024/12,"657,566,886","424,773,488","232,793,398","-2,411,600","53,532,269","55,583,182","34,106,816"
일동홀딩스(주),000230,2025/12,"590,889,546","365,737,776","225,151,771","14,925,170","30,322,591","21,573,192","23,175,835"
일성건설(주),013360,2013/12,"258,476,273","237,112,570","21,363,703","9,550,587","-2,145,940","-2,979,053","5,567,327"
일성건설(주),013360,2014/12,"192,081,993","202,200,063","-10,118,070","-29,299,675","-36,721,745","-37,425,288","4,989,212"
일성건설(주),013360,2015/12,"231,102,049","210,271,875","20,830,174","6,948,829","2,192,579","1,924,847","5,417,516"
일성건설(주),013360,2016/12,"285,793,827","260,746,575","25,047,252","8,114,777","2,269,961","2,075,354","5,447,042"
일성건설(주),013360,2017/12,"420,833,667","388,616,107","32,217,560","12,929,385","-4,563,567","-12,023,579","5,552,984"
일성건설(주),013360,2018/12,"364,018,221","334,889,856","29,128,365","9,871,731","2,957,342","2,428,824","8,248,660"
일성건설(주),013360,2019/12,"375,818,803","349,988,710","25,830,094","7,401,577","3,071,959","1,855,544","6,533,372"
일성건설(주),013360,2020/12,"340,961,878","310,951,481","30,010,397","10,280,801","4,160,982","2,863,991","5,465,739"
일성건설(주),013360,2021/12,"416,181,928","372,476,014","43,705,914","10,807,385","2,918,747","5,775,869","6,174,115"
일성건설(주),013360,2022/12,"462,601,615","425,848,994","36,752,620","2,722,459","4,847,386","7,417,820","7,651,870"
일성건설(주),013360,2023/12,"607,714,578","581,336,734","26,377,845","7,265,982","5,497,137","4,080,702","6,676,096"
일성건설(주),013360,2024/12,"500,384,072","481,615,486","18,768,586","-43,590,135","-57,276,318","-57,536,646","5,908,751"
일성건설(주),013360,2025/12,"452,672,899","417,745,426","34,927,473","10,376,103","3,379,696","3,747,844","7,478,547"
일성아이에스(주),003120,2013/12,,,,,,,
일성아이에스(주),003120,2014/12,,,,,,,
일성아이에스(주),003120,2015/12,,,,,,,
일성아이에스(주),003120,2016/12,,,,,,,
일성아이에스(주),003120,2017/12,,,,,,,
일성아이에스(주),003120,2018/12,,,,,,,
일성아이에스(주),003120,2019/12,,,,,,,
일성아이에스(주),003120,2020/12,,,,,,,
일성아이에스(주),003120,2021/12,,,,,,,
일성아이에스(주),003120,2022/12,,,,,,,
일성아이에스(주),003120,2023/12,,,,,,,
일성아이에스(주),003120,2024/12,,,,,,,
일성아이에스(주),003120,2025/12,,,,,,,
일신방직(주),003200,2013/12,"422,268,035","320,190,076","102,077,959","40,648,233","46,995,605","32,788,523","311,668"
일신방직(주),003200,2014/12,"431,811,560","337,717,174","94,094,387","24,018,339","31,914,664","24,719,106","299,137"
일신방직(주),003200,2015/12,"454,669,023","351,831,933","102,837,089","25,538,798","28,080,040","20,225,275","1,038,583"
일신방직(주),003200,2016/12,"478,266,928","373,921,537","104,345,391","27,687,611","28,086,232","20,690,639","2,382,023"
일신방직(주),003200,2017/12,"492,465,892","396,245,032","96,220,860","23,960,820","28,925,518","17,042,406","2,502,324"
일신방직(주),003200,2018/12,"492,301,164","397,045,183","95,255,981","29,917,685","30,557,861","22,339,169","2,989,846"
일신방직(주),003200,2019/12,"496,199,336","403,461,311","92,738,025","13,589,459","12,219,987","7,979,804","4,955,430"
일신방직(주),003200,2020/12,"464,871,493","374,997,993","89,873,500","13,548,435","14,422,248","10,432,532","3,035,879"
일신방직(주),003200,2021/12,"601,028,588","464,160,408","136,868,180","60,970,490","67,752,295","64,210,377","1,606,292"
일신방직(주),003200,2022/12,"593,058,768","528,547,460","64,511,309","-16,000,918","161,202,686","114,629,330","3,073,869"
일신방직(주),003200,2023/12,"539,409,048","461,168,896","78,240,152","-1,021,003","11,543,197","9,719,711","4,777,032"
일신방직(주),003200,2024/12,"523,651,393","435,286,067","88,365,326","9,064,191","34,368,826","29,002,123","7,258,701"
일신방직(주),003200,2025/12,"517,177,908","420,075,651","97,102,257","12,407,495","44,317,345","33,915,658","4,992,146"
일양약품(주),007570,2014/03,,,,,,,
일양약품(주),007570,2015/03,"211,797,503","118,543,701","93,253,803","6,245,797","-2,660,273","-5,656,851","9,396,878"
일양약품(주),007570,2015/12,"186,285,485","102,469,799","83,815,687","15,516,012","11,453,059","8,303,620","4,541,042"
일양약품(주),007570,2016/12,"261,614,908","138,178,965","123,435,943","23,182,210","16,237,845","11,962,839","5,422,998"
일양약품(주),007570,2017/12,"269,811,003","133,632,784","136,178,219","24,433,088","18,207,395","12,941,366","4,949,126"
일양약품(주),007570,2018/12,"300,036,332","145,742,010","154,294,322","16,721,980","8,069,170","3,251,156","4,551,382"
일양약품(주),007570,2019/12,"324,573,437","145,802,314","178,771,123","32,510,929","27,660,884","19,594,667","4,234,758"
일양약품(주),007570,2020/12,"343,328,724","161,619,901","181,708,823","34,100,857","28,392,739","21,545,310","3,016,566"
일양약품(주),007570,2021/12,"371,347,508","166,944,880","204,402,628","41,025,011","38,927,369","25,955,714","2,058,373"
일양약품(주),007570,2022/12,"247,772,599","139,462,162","108,310,438","14,248,917","23,846,161","19,806,137","2,131,984"
일양약품(주),007570,2023/12,"266,669,003","150,176,332","116,492,671","16,379,100","-1,799,428","-2,030,394","3,225,447"
일양약품(주),007570,2024/12,"268,861,230","157,385,940","111,475,290","11,000,498","12,277,422","10,507,662","2,931,534"
일양약품(주),007570,2025/12,"272,422,212","156,067,270","116,354,942","4,962,570","13,259,533","7,132,764","3,030,912"
일정실업(주),008500,2013/12,"95,950,197","82,798,105","13,152,092","5,098,131","4,286,886","1,875,320","447,150"
일정실업(주),008500,2014/12,"78,642,676","66,016,649","12,626,027","5,139,190","4,353,566","3,018,831","233,330"
일정실업(주),008500,2015/12,"68,103,445","55,564,360","12,539,085","3,612,171","9,747,775","7,115,044","20,627"
일정실업(주),008500,2016/12,"78,880,852","64,071,445","14,809,407","4,445,338","4,155,767","3,169,139","13,035"
일정실업(주),008500,2017/12,"49,086,384","45,615,809","3,470,575","-6,384,222","-6,566,219","-5,702,860","88,124"
일정실업(주),008500,2018/12,"48,011,222","47,087,483","923,739","-8,356,269","-8,472,410","-6,869,727","251,463"
일정실업(주),008500,2019/12,"39,790,277","46,709,569","-6,919,291","-16,332,932","-16,188,153","-13,601,285","509,930"
일정실업(주),008500,2020/12,"31,330,330","33,460,661","-2,130,331","-7,342,536","-497,116","-4,221,170","324,643"
일정실업(주),008500,2021/12,"30,523,126","32,796,918","-2,273,792","-8,424,306","-8,376,533","-8,376,533","187,725"
일정실업(주),008500,2022/12,"31,654,086","32,556,023","-901,937","-7,417,556","-6,892,685","-6,892,685","665,173"
일정실업(주),008500,2023/12,"32,579,519","28,769,783","3,809,735","-1,492,869","-2,255,980","-2,255,980","1,070,571"
일정실업(주),008500,2024/12,"43,503,262","35,873,776","7,629,486","3,324,414","2,981,014","3,412,125","842,062"
일정실업(주),008500,2025/12,,,,,,,
일진다이아몬드(주),081000,2013/12,"87,727,951","63,551,834","24,176,116","6,928,606","4,362,299","3,322,312","1,557,500"
일진다이아몬드(주),081000,2014/12,"90,891,296","64,585,775","26,305,522","7,659,694","6,658,990","3,823,004","1,288,998"
일진다이아몬드(주),081000,2015/12,"109,591,037","75,684,731","33,906,306","14,246,255","13,223,904","10,750,575","1,003,224"
일진다이아몬드(주),081000,2016/12,"108,408,482","79,849,609","28,558,873","6,391,022","5,941,830","4,659,207","706,315"
일진다이아몬드(주),081000,2017/12,"123,684,953","90,554,255","33,130,698","11,486,574","9,808,910","7,360,955","721,559"
일진다이아몬드(주),081000,2018/12,"133,959,368","94,848,435","39,110,933","15,178,329","15,193,604","7,683,631","687,701"
일진다이아몬드(주),081000,2019/12,"161,062,350","113,969,092","47,093,258","13,218,652","13,380,781","12,768,968","526,905"
일진다이아몬드(주),081000,2020/12,"168,656,786","120,562,022","48,094,764","9,095,835","9,649,922","7,255,841","101,331"
일진다이아몬드(주),081000,2021/12,"187,663,976","139,320,876","48,343,100","9,095,705","10,899,175","10,803,091","308,698"
일진다이아몬드(주),081000,2022/12,"186,836,814","145,423,577","41,413,237","3,272,206","1,861,334","-3,857,397","539,251"
일진다이아몬드(주),081000,2023/12,"154,457,870","123,181,511","31,276,360","-4,369,731","9,630,012","10,565,000","638,222"
일진다이아몬드(주),081000,2024/12,"157,050,556","123,597,798","33,452,758","-4,644,209","14,547,006","13,631,878","558,083"
일진다이아몬드(주),081000,2025/12,"162,400,020","129,902,324","32,497,695","-6,785,200","5,705,830","5,794,653","447,483"
일진디스플레이(주),020760,2013/12,,,,,,,
일진디스플레이(주),020760,2014/12,,,,,,,
일진디스플레이(주),020760,2015/12,,,,,,,
일진디스플레이(주),020760,2016/12,,,,,,,
일진디스플레이(주),020760,2017/12,,,,,,,
일진디스플레이(주),020760,2018/12,,,,,,,
일진디스플레이(주),020760,2019/12,"95,688,255","109,990,557","-14,302,303","-30,788,622","-30,421,054","-30,408,090","1,270,068"
일진디스플레이(주),020760,2020/12,"66,857,777","83,845,823","-16,988,046","-30,480,103","-33,985,290","-37,043,643","1,516,401"
일진디스플레이(주),020760,2021/12,"101,440,584","125,708,112","-24,267,528","-35,456,270","-41,355,217","-43,668,263","2,575,077"
일진디스플레이(주),020760,2022/12,"124,347,842","116,647,546","7,700,297","1,052,222","-3,627,404","-3,263,063","5,301,529"
일진디스플레이(주),020760,2023/12,"54,334,551","56,383,751","-2,049,200","-7,962,985","-15,732,600","-14,921,777","4,337,974"
